# oslo-screener report=report_2026-09-22T194529Z.csv schema=oslo_screener.health.v1 snapshot_id=2848682a165848f186a58dba0d04d017 data_fetch_started=2026-09-22T19:44:36Z data_fetch_completed=2026-09-22T19:45:29Z generated_at=2026-09-22T19:45:29Z expected_session=2026-09-22 universe_count=202 coverage_policy=per_stock min_coverage_ratio=0.0049504950495049506 status=degraded market_data_as_of=2026-09-22
# columns=ticker,date,source_latest_date,last_valid_ohlc_date,data_status,note,close,rsi14,rsi_dir,macd_hist,sma50,pct_above_sma50,adx14,mfi14,rsi6,signal,primary_count,stop_loss_pct,position_pct,risk,snapshot_id
ticker,date,source_latest_date,last_valid_ohlc_date,data_status,note,close,rsi14,rsi_dir,macd_hist,sma50,pct_above_sma50,adx14,mfi14,rsi6,signal,primary_count,stop_loss_pct,position_pct,risk,snapshot_id
AKRBP.OL,2026-09-22,2026-09-22,2026-09-22,current,,347.7,43.76,-3.11,-2.3231,345.7808,0.56,22.36,40.63,27.95,NEUTRAL,0.0,3.0,0.0,MODERATE,2848682a165848f186a58dba0d04d017
BAKKA.OL,2026-09-22,2026-09-22,2026-09-22,current,,434.4,43.82,7.25,-2.552,456.024,-4.74,25.85,30.97,46.71,NEUTRAL,0.0,3.0,0.0,MODERATE,2848682a165848f186a58dba0d04d017
BRG.OL,2026-09-22,2026-09-22,2026-09-22,current,,150.0,44.23,4.85,-0.2502,155.896,-3.78,31.89,20.02,53.28,NEUTRAL,0.0,5.0,0.0,HIGH,2848682a165848f186a58dba0d04d017
AKAST.OL,2026-09-22,2026-09-22,2026-09-22,current,,12.94,44.27,-2.8,-0.0576,13.0158,-0.58,19.85,42.27,33.98,NEUTRAL,0.0,1.75,0.0,LOW,2848682a165848f186a58dba0d04d017
MORG.OL,2026-09-22,2026-09-22,2026-09-22,current,,109.9,44.28,-9.47,-0.0133,111.1592,-1.13,11.66,38.57,37.72,NEUTRAL,0.0,1.75,0.0,LOW,2848682a165848f186a58dba0d04d017
NORCO.OL,2026-09-22,2026-09-22,2026-09-22,current,,38.05,44.34,-0.44,-0.1398,38.488,-1.14,17.16,50.02,34.34,NEUTRAL,0.0,1.75,0.0,LOW,2848682a165848f186a58dba0d04d017
SKUE.OL,2026-09-22,2026-09-22,2026-09-22,current,,326.0,44.48,-8.54,0.0787,330.718,-1.43,10.83,50.0,37.9,NEUTRAL,0.0,1.75,0.0,LOW,2848682a165848f186a58dba0d04d017
TECH.OL,2026-09-22,2026-09-22,2026-09-22,current,,2.59,44.57,-0.19,-0.0601,2.825,-8.32,38.08,61.23,33.27,NEUTRAL,0.0,5.0,0.0,HIGH,2848682a165848f186a58dba0d04d017
B2I.OL,2026-09-22,2026-09-22,2026-09-22,current,,24.65,44.64,1.92,-0.2452,25.393,-2.93,21.53,23.71,44.85,NEUTRAL,0.0,3.0,0.0,MODERATE,2848682a165848f186a58dba0d04d017
AZT.OL,2026-09-22,2026-09-22,2026-09-22,current,,20.2,44.74,-4.39,-0.1034,20.212,-0.06,16.91,42.03,32.05,NEUTRAL,0.0,1.75,0.0,LOW,2848682a165848f186a58dba0d04d017
BOUV.OL,2026-09-22,2026-09-22,2026-09-22,current,,46.9,44.81,-2.49,-0.411,46.77,0.28,20.03,32.93,36.63,NEUTRAL,0.0,3.0,0.0,MODERATE,2848682a165848f186a58dba0d04d017
ZLNA.OL,2026-09-22,2026-09-22,2026-09-22,current,,21.0,45.25,3.48,-0.2852,22.304,-5.85,15.18,18.95,46.33,NEUTRAL,0.0,1.75,0.0,LOW,2848682a165848f186a58dba0d04d017
DFENS.OL,2026-09-22,2026-09-22,2026-09-22,current,,14.65,45.85,1.4,0.0049,15.154,-3.33,13.82,37.61,48.88,NEUTRAL,0.0,1.75,0.0,LOW,2848682a165848f186a58dba0d04d017
