# oslo-screener report=report_2026-09-25T200139Z.csv schema=oslo_screener.health.v1 snapshot_id=5a4c4ece52904638afc79edafd5c3566 data_fetch_started=2026-09-25T20:01:05Z data_fetch_completed=2026-09-25T20:01:39Z generated_at=2026-09-25T20:01:39Z expected_session=2026-09-25 universe_count=202 coverage_policy=per_stock min_coverage_ratio=0.0049504950495049506 status=degraded market_data_as_of=2026-09-25
# columns=ticker,date,source_latest_date,last_valid_ohlc_date,data_status,note,close,rsi14,rsi_dir,macd_hist,sma50,pct_above_sma50,adx14,mfi14,rsi6,signal,primary_count,stop_loss_pct,position_pct,risk,snapshot_id
ticker,date,source_latest_date,last_valid_ohlc_date,data_status,note,close,rsi14,rsi_dir,macd_hist,sma50,pct_above_sma50,adx14,mfi14,rsi6,signal,primary_count,stop_loss_pct,position_pct,risk,snapshot_id
ORK.OL,2026-09-25,2026-09-25,2026-09-25,current,,93.35,45.48,-1.37,0.6322,98.565,-5.29,34.24,49.18,54.78,NEUTRAL,0.0,5.0,0.0,HIGH,5a4c4ece52904638afc79edafd5c3566
NEL.OL,2026-09-25,2026-09-25,2026-09-25,current,,2.06,45.51,1.41,0.0052,2.1202,-2.84,16.5,59.03,45.55,NEUTRAL,0.0,1.75,0.0,LOW,5a4c4ece52904638afc79edafd5c3566
AKRBP.OL,2026-09-25,2026-09-25,2026-09-25,current,,348.6,45.61,-9.0,-2.3609,347.93,0.19,19.7,48.01,38.04,NEUTRAL,0.0,1.75,0.0,LOW,5a4c4ece52904638afc79edafd5c3566
NAS.OL,2026-09-25,2026-09-25,2026-09-25,current,,12.315,45.61,4.91,0.0177,12.8053,-3.83,18.62,31.36,50.15,NEUTRAL,0.0,1.75,0.0,LOW,5a4c4ece52904638afc79edafd5c3566
CAVEN.OL,2026-09-25,2026-09-25,2026-09-25,current,,5.43,45.81,0.49,0.011,5.6646,-4.14,11.04,69.71,43.9,NEUTRAL,0.0,1.75,0.0,LOW,5a4c4ece52904638afc79edafd5c3566
PYRUM.OL,2026-09-25,2026-09-25,2026-09-25,current,,315.0,46.44,0.0,-2.8566,303.8,3.69,51.27,47.27,32.76,NEUTRAL,0.0,5.0,0.0,HIGH,5a4c4ece52904638afc79edafd5c3566
KOA.OL,2026-09-25,2026-09-25,2026-09-25,current,,1.986,46.61,7.41,0.0041,2.0579,-3.49,19.71,43.72,50.84,NEUTRAL,0.0,1.75,0.0,LOW,5a4c4ece52904638afc79edafd5c3566
GENT.OL,2026-09-25,2026-09-25,2026-09-25,current,,38.3,46.8,2.71,-0.1362,39.074,-1.98,17.08,88.84,45.96,NEUTRAL,0.0,1.75,0.0,LOW,5a4c4ece52904638afc79edafd5c3566
NORBT.OL,2026-09-25,2026-09-25,2026-09-25,current,,161.6,46.91,0.87,0.7156,168.178,-3.91,15.44,52.25,50.91,NEUTRAL,0.0,1.75,0.0,LOW,5a4c4ece52904638afc79edafd5c3566
NOL.OL,2026-09-25,2026-09-25,2026-09-25,current,,7.4,47.32,4.97,-0.008,7.4456,-0.61,38.16,74.07,55.12,NEUTRAL,0.0,5.0,0.0,HIGH,5a4c4ece52904638afc79edafd5c3566
AKSO.OL,2026-09-25,2026-09-25,2026-09-25,current,,41.9,47.34,-2.77,0.0611,42.296,-0.94,12.45,30.65,47.42,NEUTRAL,0.0,1.75,0.0,LOW,5a4c4ece52904638afc79edafd5c3566
KOMPL.OL,2026-09-25,2026-09-25,2026-09-25,current,,6.92,47.51,2.88,-0.0029,7.0384,-1.68,19.72,50.66,50.35,NEUTRAL,0.0,1.75,0.0,LOW,5a4c4ece52904638afc79edafd5c3566
AZT.OL,2026-09-25,2026-09-25,2026-09-25,current,,20.4,47.62,1.1,-0.0965,20.311,0.44,14.15,56.16,43.44,NEUTRAL,0.0,1.75,0.0,LOW,5a4c4ece52904638afc79edafd5c3566
